OPACITY
3
70 19 3
logT logR logkappa
    5.000000    -6.000000  -2.390000e-01
    5.000000    -5.500000  -1.530000e-01
    5.000000    -5.000000  -3.000000e-03
    5.000000    -4.500000   2.340000e-01
    5.000000    -4.000000   5.650000e-01
    5.000000    -3.500000   9.670000e-01
    5.000000    -3.000000   1.416000e+00
    5.000000    -2.500000   1.904000e+00
    5.000000    -2.000000   2.418000e+00
    5.000000    -1.500000   2.933000e+00
    5.000000    -1.000000   3.436000e+00
    5.000000    -0.500000   3.897000e+00
    5.000000     0.000000   4.291000e+00
    5.000000     0.500000   4.588000e+00
    5.000000     1.000000   4.795000e+00
    5.050000    -8.000000  -2.690000e-01
    5.050000    -7.500000  -2.580000e-01
    5.050000    -7.000000  -2.450000e-01
    5.050000    -6.500000  -2.230000e-01
    5.050000    -6.000000  -1.810000e-01
    5.050000    -5.500000  -1.010000e-01
    5.050000    -5.000000   4.100000e-02
    5.050000    -4.500000   2.680000e-01
    5.050000    -4.000000   5.910000e-01
    5.050000    -3.500000   9.870000e-01
    5.050000    -3.000000   1.430000e+00
    5.050000    -2.500000   1.917000e+00
    5.050000    -2.000000   2.423000e+00
    5.050000    -1.500000   2.924000e+00
    5.050000    -1.000000   3.420000e+00
    5.050000    -0.500000   3.871000e+00
    5.050000     0.000000   4.246000e+00
    5.050000     0.500000   4.517000e+00
    5.050000     1.000000   4.702000e+00
    5.100000    -8.000000  -1.980000e-01
    5.100000    -7.500000  -1.800000e-01
    5.100000    -7.000000  -1.600000e-01
    5.100000    -6.500000  -1.320000e-01
    5.100000    -6.000000  -9.100000e-02
    5.100000    -5.500000  -1.900000e-02
    5.100000    -5.000000   1.100000e-01
    5.100000    -4.500000   3.140000e-01
    5.100000    -4.000000   6.080000e-01
    5.100000    -3.500000   9.910000e-01
    5.100000    -3.000000   1.438000e+00
    5.100000    -2.500000   1.919000e+00
    5.100000    -2.000000   2.417000e+00
    5.100000    -1.500000   2.920000e+00
    5.100000    -1.000000   3.398000e+00
    5.100000    -0.500000   3.825000e+00
    5.100000     0.000000   4.172000e+00
    5.100000     0.500000   4.418000e+00
    5.100000     1.000000   4.588000e+00
    5.150000    -8.000000  -1.570000e-01
    5.150000    -7.500000  -1.200000e-01
    5.150000    -7.000000  -8.300000e-02
    5.150000    -6.500000  -4.000000e-02
    5.150000    -6.000000   1.500000e-02
    5.150000    -5.500000   9.700000e-02
    5.150000    -5.000000   2.210000e-01
    5.150000    -4.500000   4.080000e-01
    5.150000    -4.000000   6.800000e-01
    5.150000    -3.500000   1.040000e+00
    5.150000    -3.000000   1.468000e+00
    5.150000    -2.500000   1.937000e+00
    5.150000    -2.000000   2.421000e+00
    5.150000    -1.500000   2.907000e+00
    5.150000    -1.000000   3.355000e+00
    5.150000    -0.500000   3.745000e+00
    5.150000     0.000000   4.061000e+00
    5.150000     0.500000   4.290000e+00
    5.150000     1.000000   4.455000e+00
    5.200000    -8.000000  -1.630000e-01
    5.200000    -7.500000  -1.130000e-01
    5.200000    -7.000000  -5.800000e-02
    5.200000    -6.500000   6.000000e-03
    5.200000    -6.000000   8.500000e-02
    5.200000    -5.500000   1.880000e-01
    5.200000    -5.000000   3.300000e-01
    5.200000    -4.500000   5.220000e-01
    5.200000    -4.000000   7.760000e-01
    5.200000    -3.500000   1.107000e+00
    5.200000    -3.000000   1.511000e+00
    5.200000    -2.500000   1.962000e+00
    5.200000    -2.000000   2.424000e+00
    5.200000    -1.500000   2.880000e+00
    5.200000    -1.000000   3.288000e+00
    5.200000    -0.500000   3.634000e+00
    5.200000     0.000000   3.921000e+00
    5.200000     0.500000   4.142000e+00
    5.200000     1.000000   4.312000e+00
    5.250000    -8.000000  -2.150000e-01
    5.250000    -7.500000  -1.570000e-01
    5.250000    -7.000000  -8.900000e-02
    5.250000    -6.500000  -8.000000e-03
    5.250000    -6.000000   9.100000e-02
    5.250000    -5.500000   2.190000e-01
    5.250000    -5.000000   3.840000e-01
    5.250000    -4.500000   5.910000e-01
    5.250000    -4.000000   8.410000e-01
    5.250000    -3.500000   1.150000e+00
    5.250000    -3.000000   1.532000e+00
    5.250000    -2.500000   1.963000e+00
    5.250000    -2.000000   2.406000e+00
    5.250000    -1.500000   2.830000e+00
    5.250000    -1.000000   3.196000e+00
    5.250000    -0.500000   3.503000e+00
    5.250000     0.000000   3.768000e+00
    5.250000     0.500000   3.988000e+00
    5.250000     1.000000   4.166000e+00
    5.300000    -8.000000  -2.810000e-01
    5.300000    -7.500000  -2.200000e-01
    5.300000    -7.000000  -1.470000e-01
    5.300000    -6.500000  -6.000000e-02
    5.300000    -6.000000   5.100000e-02
    5.300000    -5.500000   1.960000e-01
    5.300000    -5.000000   3.810000e-01
    5.300000    -4.500000   6.080000e-01
    5.300000    -4.000000   8.730000e-01
    5.300000    -3.500000   1.181000e+00
    5.300000    -3.000000   1.540000e+00
    5.300000    -2.500000   1.946000e+00
    5.300000    -2.000000   2.365000e+00
    5.300000    -1.500000   2.758000e+00
    5.300000    -1.000000   3.089000e+00
    5.300000    -0.500000   3.365000e+00
    5.300000     0.000000   3.614000e+00
    5.300000     0.500000   3.834000e+00
    5.300000     1.000000   4.022000e+00
    5.350000    -8.000000  -3.570000e-01
    5.350000    -7.500000  -3.050000e-01
    5.350000    -7.000000  -2.360000e-01
